Timestamp,Ticker,Accuracy,Features
2025-08-10 23:25:08.328107,RELIANCE.NS,0.6956521739130435,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:10.959731,HDFCBANK.NS,0.5217391304347826,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:23.203146,TCS.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:35.788906,INFY.NS,0.43478260869565216,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:38.769556,HINDUNILVR.NS,0.5217391304347826,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:40.977210,ICICIBANK.NS,0.6086956521739131,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:43.305013,BHARTIARTL.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:45.805375,ITC.NS,0.6956521739130435,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:47.937999,BAJFINANCE.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:25:52.098734,WIPRO.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:26:05.700076,HCLTECH.NS,0.5217391304347826,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:26:09.361122,SBIN.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:26:11.699215,LT.NS,0.5217391304347826,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:26:21.119851,AXISBANK.NS,0.6521739130434783,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:26:25.726588,ASIANPAINT.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:27:40.378001,RELIANCE.NS,0.6956521739130435,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:27:42.901732,HDFCBANK.NS,0.5217391304347826,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:27:55.479907,TCS.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:09.185867,INFY.NS,0.43478260869565216,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:12.617405,HINDUNILVR.NS,0.5217391304347826,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:14.984388,ICICIBANK.NS,0.6086956521739131,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:17.395059,BHARTIARTL.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:19.727144,ITC.NS,0.6956521739130435,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:22.051023,BAJFINANCE.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:26.537976,WIPRO.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:40.722531,HCLTECH.NS,0.5217391304347826,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:44.267113,SBIN.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:46.995798,LT.NS,0.5217391304347826,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:28:56.514986,AXISBANK.NS,0.6521739130434783,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2025-08-10 23:29:01.234982,ASIANPAINT.NS,0.5652173913043478,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:42:10.323148,RELIANCE.NS,0.625,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:42:14.841511,HDFCBANK.NS,0.5,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:43:52.276669,RELIANCE.NS,0.625,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:43:57.352240,HDFCBANK.NS,0.5,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:05.021563,TCS.NS,0.7083333333333334,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:13.241406,INFY.NS,0.6666666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:22.135145,HINDUNILVR.NS,0.5416666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:29.672031,ICICIBANK.NS,0.875,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:35.659585,BHARTIARTL.NS,0.5416666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:40.876378,ITC.NS,0.625,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:46.464756,BAJFINANCE.NS,0.6666666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:48.929466,WIPRO.NS,0.5833333333333334,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:51.442881,HCLTECH.NS,0.5833333333333334,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:53.908107,SBIN.NS,0.4166666666666667,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:44:57.379028,LT.NS,0.5416666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:45:02.680386,AXISBANK.NS,0.4583333333333333,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:45:12.646593,ASIANPAINT.NS,0.5,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:48:46.794907,RELIANCE.NS,0.625,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:48:51.020940,HDFCBANK.NS,0.5,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:48:59.605566,TCS.NS,0.7083333333333334,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:07.175464,INFY.NS,0.6666666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:13.458371,HINDUNILVR.NS,0.5416666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:19.481618,ICICIBANK.NS,0.875,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:25.172663,BHARTIARTL.NS,0.5416666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:29.605565,ITC.NS,0.625,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:38.835341,BAJFINANCE.NS,0.6666666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:41.349596,WIPRO.NS,0.5833333333333334,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:44.242808,HCLTECH.NS,0.5833333333333334,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:46.968797,SBIN.NS,0.4166666666666667,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:49.602264,LT.NS,0.5416666666666666,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:49:55.209012,AXISBANK.NS,0.4583333333333333,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
2026-01-01 17:50:02.077258,ASIANPAINT.NS,0.5,"Model: Decision Tree, RSI, MACD, Volume, BB, MA"
